,freight_demand_scenario,energy_system_scenario,region,year,energy_price,technology,energy_price_unit
3312,increase_maritime,business_as_usual,north_central,2025,6.55021013030649,biodiesel,$/Gallon
3313,increase_maritime,business_as_usual,north_central,2030,5.132261348736329,biodiesel,$/Gallon
3314,increase_maritime,business_as_usual,north_central,2035,4.02126087872185,biodiesel,$/Gallon
3315,increase_maritime,business_as_usual,north_central,2040,3.1507632936194248,biodiesel,$/Gallon
3316,increase_maritime,business_as_usual,north_central,2045,2.468705402020981,biodiesel,$/Gallon
3317,increase_maritime,business_as_usual,north_central,2050,1.9342952953974508,biodiesel,$/Gallon
3319,increase_maritime,business_as_usual,south_east,2025,8.82853336381541,biodiesel,$/Gallon
3320,increase_maritime,business_as_usual,south_east,2030,7.068486978327497,biodiesel,$/Gallon
3321,increase_maritime,business_as_usual,south_east,2035,5.685150520288782,biodiesel,$/Gallon
3322,increase_maritime,business_as_usual,south_east,2040,4.593931368813531,biodiesel,$/Gallon
3323,increase_maritime,business_as_usual,south_east,2045,3.695658910426745,biodiesel,$/Gallon
3324,increase_maritime,business_as_usual,south_east,2050,2.889520633052541,biodiesel,$/Gallon
3326,increase_maritime,business_as_usual,south_west,2025,4.772871920789693,biodiesel,$/Gallon
3327,increase_maritime,business_as_usual,south_west,2030,3.739671053027133,biodiesel,$/Gallon
3328,increase_maritime,business_as_usual,south_west,2035,2.930129216521,biodiesel,$/Gallon
3329,increase_maritime,business_as_usual,south_west,2040,2.2958335777970222,biodiesel,$/Gallon
3330,increase_maritime,business_as_usual,south_west,2045,1.798845431691892,biodiesel,$/Gallon
3331,increase_maritime,business_as_usual,south_west,2050,1.4094424914877577,biodiesel,$/Gallon
3333,increase_maritime,business_as_usual,texas,2025,8.42360226202732,biodiesel,$/Gallon
3334,increase_maritime,business_as_usual,texas,2030,6.733893794636427,biodiesel,$/Gallon
3335,increase_maritime,business_as_usual,texas,2035,5.428104637438446,biodiesel,$/Gallon
3336,increase_maritime,business_as_usual,texas,2040,4.389900797739252,biodiesel,$/Gallon
3337,increase_maritime,business_as_usual,texas,2045,3.537099487415515,biodiesel,$/Gallon
3338,increase_maritime,business_as_usual,texas,2050,2.762843515849223,biodiesel,$/Gallon
4033,increase_maritime,50%_reduction_2050,california,2025,5.2896200630737775,hydrogen,$/kg
4034,increase_maritime,50%_reduction_2050,california,2030,3.1678554232470515,hydrogen,$/kg
4035,increase_maritime,50%_reduction_2050,california,2035,1.9360401699986576,hydrogen,$/kg
4036,increase_maritime,50%_reduction_2050,california,2040,2.472654083458268,hydrogen,$/kg
4037,increase_maritime,50%_reduction_2050,california,2045,2.55646383721755,hydrogen,$/kg
4038,increase_maritime,50%_reduction_2050,california,2050,1.8769107295946483,hydrogen,$/kg
4040,increase_maritime,50%_reduction_2050,central,2025,5.048767761286428,hydrogen,$/kg
4041,increase_maritime,50%_reduction_2050,central,2030,2.858144082902386,hydrogen,$/kg
4042,increase_maritime,50%_reduction_2050,central,2035,1.980603090450876,hydrogen,$/kg
4043,increase_maritime,50%_reduction_2050,central,2040,1.888067699688148,hydrogen,$/kg
4044,increase_maritime,50%_reduction_2050,central,2045,1.9593962401244087,hydrogen,$/kg
4045,increase_maritime,50%_reduction_2050,central,2050,1.0288400986068984,hydrogen,$/kg
4047,increase_maritime,50%_reduction_2050,middle_atlantic,2025,5.122267257572211,hydrogen,$/kg
4048,increase_maritime,50%_reduction_2050,middle_atlantic,2030,2.8431178371776946,hydrogen,$/kg
4049,increase_maritime,50%_reduction_2050,middle_atlantic,2035,2.079233029290904,hydrogen,$/kg
4050,increase_maritime,50%_reduction_2050,middle_atlantic,2040,1.855057612804275,hydrogen,$/kg
4051,increase_maritime,50%_reduction_2050,middle_atlantic,2045,2.1916283019947684,hydrogen,$/kg
4052,increase_maritime,50%_reduction_2050,middle_atlantic,2050,1.6372011619527762,hydrogen,$/kg
4054,increase_maritime,50%_reduction_2050,north_east,2025,5.640496630733005,hydrogen,$/kg
4055,increase_maritime,50%_reduction_2050,north_east,2030,3.1235117142967908,hydrogen,$/kg
4056,increase_maritime,50%_reduction_2050,north_east,2035,2.381123954069954,hydrogen,$/kg
4057,increase_maritime,50%_reduction_2050,north_east,2040,1.994981008327424,hydrogen,$/kg
4058,increase_maritime,50%_reduction_2050,north_east,2045,2.7302398474307283,hydrogen,$/kg
4059,increase_maritime,50%_reduction_2050,north_east,2050,1.825795680241998,hydrogen,$/kg
4061,increase_maritime,50%_reduction_2050,north_west,2025,4.387633514568522,hydrogen,$/kg
4062,increase_maritime,50%_reduction_2050,north_west,2030,2.6900611691980765,hydrogen,$/kg
4063,increase_maritime,50%_reduction_2050,north_west,2035,1.7041459541568722,hydrogen,$/kg
4064,increase_maritime,50%_reduction_2050,north_west,2040,1.9388153661516152,hydrogen,$/kg
4065,increase_maritime,50%_reduction_2050,north_west,2045,2.06594946426548,hydrogen,$/kg
4066,increase_maritime,50%_reduction_2050,north_west,2050,1.4298426466956176,hydrogen,$/kg
4068,increase_maritime,50%_reduction_2050,north_central,2025,5.068010556551536,hydrogen,$/kg
4069,increase_maritime,50%_reduction_2050,north_central,2030,2.8539553428568616,hydrogen,$/kg
4070,increase_maritime,50%_reduction_2050,north_central,2035,2.013801770522163,hydrogen,$/kg
4071,increase_maritime,50%_reduction_2050,north_central,2040,1.848796790138518,hydrogen,$/kg
4072,increase_maritime,50%_reduction_2050,north_central,2045,2.1396513681282743,hydrogen,$/kg
4073,increase_maritime,50%_reduction_2050,north_central,2050,1.1548029437634435,hydrogen,$/kg
4075,increase_maritime,50%_reduction_2050,south_east,2025,4.84610657250653,hydrogen,$/kg
4076,increase_maritime,50%_reduction_2050,south_east,2030,2.687825082162564,hydrogen,$/kg
4077,increase_maritime,50%_reduction_2050,south_east,2035,1.944029846884334,hydrogen,$/kg
4078,increase_maritime,50%_reduction_2050,south_east,2040,1.77583959033542,hydrogen,$/kg
4079,increase_maritime,50%_reduction_2050,south_east,2045,2.0814373812597866,hydrogen,$/kg
4080,increase_maritime,50%_reduction_2050,south_east,2050,1.3010835917540513,hydrogen,$/kg
4082,increase_maritime,50%_reduction_2050,south_west,2025,4.292737351867863,hydrogen,$/kg
4083,increase_maritime,50%_reduction_2050,south_west,2030,2.6753215814913336,hydrogen,$/kg
4084,increase_maritime,50%_reduction_2050,south_west,2035,1.6994246967822888,hydrogen,$/kg
4085,increase_maritime,50%_reduction_2050,south_west,2040,1.9455162542794608,hydrogen,$/kg
4086,increase_maritime,50%_reduction_2050,south_west,2045,2.185932977269462,hydrogen,$/kg
4087,increase_maritime,50%_reduction_2050,south_west,2050,1.5329641561512912,hydrogen,$/kg
4089,increase_maritime,50%_reduction_2050,texas,2025,4.713033191476472,hydrogen,$/kg
4090,increase_maritime,50%_reduction_2050,texas,2030,2.707304974835326,hydrogen,$/kg
4091,increase_maritime,50%_reduction_2050,texas,2035,1.877302900914096,hydrogen,$/kg
4092,increase_maritime,50%_reduction_2050,texas,2040,1.8258177470667865,hydrogen,$/kg
4093,increase_maritime,50%_reduction_2050,texas,2045,1.961803706110532,hydrogen,$/kg
4094,increase_maritime,50%_reduction_2050,texas,2050,1.1600433150529077,hydrogen,$/kg
5167,increase_maritime,net_zero_2050,california,2025,6.427865604756058,hydrogen,$/kg
5168,increase_maritime,net_zero_2050,california,2030,3.189442870630489,hydrogen,$/kg
5169,increase_maritime,net_zero_2050,california,2035,2.648646937004964,hydrogen,$/kg
5170,increase_maritime,net_zero_2050,california,2040,2.763013687461119,hydrogen,$/kg
5171,increase_maritime,net_zero_2050,california,2045,3.5549307499784035,hydrogen,$/kg
5172,increase_maritime,net_zero_2050,california,2050,2.856175498051851,hydrogen,$/kg
5174,increase_maritime,net_zero_2050,central,2025,6.45196174581276,hydrogen,$/kg
5175,increase_maritime,net_zero_2050,central,2030,3.175411329143329,hydrogen,$/kg
5176,increase_maritime,net_zero_2050,central,2035,2.1277298775226328,hydrogen,$/kg
5177,increase_maritime,net_zero_2050,central,2040,1.2852413024854872,hydrogen,$/kg
5178,increase_maritime,net_zero_2050,central,2045,2.8282271511392985,hydrogen,$/kg
5179,increase_maritime,net_zero_2050,central,2050,2.521209279477237,hydrogen,$/kg
5181,increase_maritime,net_zero_2050,middle_atlantic,2025,6.456490785907447,hydrogen,$/kg
5182,increase_maritime,net_zero_2050,middle_atlantic,2030,3.211354627862756,hydrogen,$/kg
5183,increase_maritime,net_zero_2050,middle_atlantic,2035,3.1931710887172806,hydrogen,$/kg
5184,increase_maritime,net_zero_2050,middle_atlantic,2040,2.3284261678145453,hydrogen,$/kg
5185,increase_maritime,net_zero_2050,middle_atlantic,2045,3.390823968384512,hydrogen,$/kg
5186,increase_maritime,net_zero_2050,middle_atlantic,2050,2.910560252275314,hydrogen,$/kg
5188,increase_maritime,net_zero_2050,north_east,2025,6.71759321160472,hydrogen,$/kg
5189,increase_maritime,net_zero_2050,north_east,2030,3.467069787551214,hydrogen,$/kg
5190,increase_maritime,net_zero_2050,north_east,2035,3.793171492415613,hydrogen,$/kg
5191,increase_maritime,net_zero_2050,north_east,2040,2.9157112270313443,hydrogen,$/kg
5192,increase_maritime,net_zero_2050,north_east,2045,3.808322157080581,hydrogen,$/kg
5193,increase_maritime,net_zero_2050,north_east,2050,3.228252233253291,hydrogen,$/kg
5195,increase_maritime,net_zero_2050,north_west,2025,6.0461288329276766,hydrogen,$/kg
5196,increase_maritime,net_zero_2050,north_west,2030,3.093640457735747,hydrogen,$/kg
5197,increase_maritime,net_zero_2050,north_west,2035,2.303150169229466,hydrogen,$/kg
5198,increase_maritime,net_zero_2050,north_west,2040,1.9694947269025185,hydrogen,$/kg
5199,increase_maritime,net_zero_2050,north_west,2045,2.8181470679841176,hydrogen,$/kg
5200,increase_maritime,net_zero_2050,north_west,2050,2.683483758576376,hydrogen,$/kg
5202,increase_maritime,net_zero_2050,north_central,2025,6.500362529521847,hydrogen,$/kg
5203,increase_maritime,net_zero_2050,north_central,2030,3.1930455440095504,hydrogen,$/kg
5204,increase_maritime,net_zero_2050,north_central,2035,2.48756357754855,hydrogen,$/kg
5205,increase_maritime,net_zero_2050,north_central,2040,1.7611596026190102,hydrogen,$/kg
5206,increase_maritime,net_zero_2050,north_central,2045,2.8828024393050247,hydrogen,$/kg
5207,increase_maritime,net_zero_2050,north_central,2050,2.623256226144956,hydrogen,$/kg
5209,increase_maritime,net_zero_2050,south_east,2025,6.263107218439762,hydrogen,$/kg
5210,increase_maritime,net_zero_2050,south_east,2030,3.0967813762980274,hydrogen,$/kg
5211,increase_maritime,net_zero_2050,south_east,2035,2.5019219890916387,hydrogen,$/kg
5212,increase_maritime,net_zero_2050,south_east,2040,1.819279244936732,hydrogen,$/kg
5213,increase_maritime,net_zero_2050,south_east,2045,2.9404764427417014,hydrogen,$/kg
5214,increase_maritime,net_zero_2050,south_east,2050,2.5688083267250112,hydrogen,$/kg
5216,increase_maritime,net_zero_2050,south_west,2025,6.035920922482153,hydrogen,$/kg
5217,increase_maritime,net_zero_2050,south_west,2030,3.0484813901741177,hydrogen,$/kg
5218,increase_maritime,net_zero_2050,south_west,2035,2.4878208304877054,hydrogen,$/kg
5219,increase_maritime,net_zero_2050,south_west,2040,2.1572662045465227,hydrogen,$/kg
5220,increase_maritime,net_zero_2050,south_west,2045,3.186987872504605,hydrogen,$/kg
5221,increase_maritime,net_zero_2050,south_west,2050,2.5402439865367152,hydrogen,$/kg
5223,increase_maritime,net_zero_2050,texas,2025,6.184485326281039,hydrogen,$/kg
5224,increase_maritime,net_zero_2050,texas,2030,3.0393410284211733,hydrogen,$/kg
5225,increase_maritime,net_zero_2050,texas,2035,2.126749166630956,hydrogen,$/kg
5226,increase_maritime,net_zero_2050,texas,2040,1.6626032033396696,hydrogen,$/kg
5227,increase_maritime,net_zero_2050,texas,2045,2.8835429597985587,hydrogen,$/kg
5228,increase_maritime,net_zero_2050,texas,2050,2.5505638356148213,hydrogen,$/kg
6679,increase_maritime,business_as_usual,california,2025,4.681270145125748,hydrogen,$/kg
6680,increase_maritime,business_as_usual,california,2030,2.8580395698612824,hydrogen,$/kg
6681,increase_maritime,business_as_usual,california,2035,2.434091558258455,hydrogen,$/kg
6682,increase_maritime,business_as_usual,california,2040,2.4942107516844088,hydrogen,$/kg
6683,increase_maritime,business_as_usual,california,2045,1.9489768356009225,hydrogen,$/kg
6684,increase_maritime,business_as_usual,california,2050,1.4920088319286469,hydrogen,$/kg
6686,increase_maritime,business_as_usual,central,2025,3.642949789154358,hydrogen,$/kg
6687,increase_maritime,business_as_usual,central,2030,2.727646020204312,hydrogen,$/kg
6688,increase_maritime,business_as_usual,central,2035,1.9850048108598293,hydrogen,$/kg
6689,increase_maritime,business_as_usual,central,2040,1.81417696190996,hydrogen,$/kg
6690,increase_maritime,business_as_usual,central,2045,1.4574394560752095,hydrogen,$/kg
6691,increase_maritime,business_as_usual,central,2050,1.140573586894443,hydrogen,$/kg
6693,increase_maritime,business_as_usual,middle_atlantic,2025,3.9180436777816734,hydrogen,$/kg
6694,increase_maritime,business_as_usual,middle_atlantic,2030,2.8389961315145507,hydrogen,$/kg
6695,increase_maritime,business_as_usual,middle_atlantic,2035,2.1146994455107606,hydrogen,$/kg
6696,increase_maritime,business_as_usual,middle_atlantic,2040,1.9408806932097655,hydrogen,$/kg
6697,increase_maritime,business_as_usual,middle_atlantic,2045,1.5139107785556778,hydrogen,$/kg
6698,increase_maritime,business_as_usual,middle_atlantic,2050,1.180491987078332,hydrogen,$/kg
6700,increase_maritime,business_as_usual,north_east,2025,4.427775923282197,hydrogen,$/kg
6701,increase_maritime,business_as_usual,north_east,2030,3.137887583313164,hydrogen,$/kg
6702,increase_maritime,business_as_usual,north_east,2035,2.303375710480485,hydrogen,$/kg
6703,increase_maritime,business_as_usual,north_east,2040,2.042563140702456,hydrogen,$/kg
6704,increase_maritime,business_as_usual,north_east,2045,1.8782506262791376,hydrogen,$/kg
6705,increase_maritime,business_as_usual,north_east,2050,1.4810636152089187,hydrogen,$/kg
6707,increase_maritime,business_as_usual,north_west,2025,3.820996518043669,hydrogen,$/kg
6708,increase_maritime,business_as_usual,north_west,2030,2.761245888476497,hydrogen,$/kg
6709,increase_maritime,business_as_usual,north_west,2035,2.0912220112513538,hydrogen,$/kg
6710,increase_maritime,business_as_usual,north_west,2040,1.886916803528307,hydrogen,$/kg
6711,increase_maritime,business_as_usual,north_west,2045,1.5217765595023225,hydrogen,$/kg
6712,increase_maritime,business_as_usual,north_west,2050,1.1922861265179865,hydrogen,$/kg
6714,increase_maritime,business_as_usual,north_central,2025,3.6878598085884686,hydrogen,$/kg
6715,increase_maritime,business_as_usual,north_central,2030,2.6970402221671805,hydrogen,$/kg
6716,increase_maritime,business_as_usual,north_central,2035,1.9765622245343637,hydrogen,$/kg
6717,increase_maritime,business_as_usual,north_central,2040,1.8181466443657652,hydrogen,$/kg
6718,increase_maritime,business_as_usual,north_central,2045,1.4574411369287088,hydrogen,$/kg
6719,increase_maritime,business_as_usual,north_central,2050,1.1405735937355954,hydrogen,$/kg
6721,increase_maritime,business_as_usual,south_east,2025,3.74255738119745,hydrogen,$/kg
